item_id,title,category,attributes,allergens,unit_price,store_format
N201583,Meadow body lotion 330 ml pack of 1,Personal Care,"{""brand"": ""Meadow"", ""size"": ""330 ml"", ""pack_qty"": 1}",none,14.56,express
N202132,Bluebell orange juice 330 ml pack of 12,Beverages,"{""brand"": ""Bluebell"", ""size"": ""330 ml"", ""pack_qty"": 12}",none,22.89,express
N200980,Bluebell cold brew 1 kg pack of 4,Beverages,"{""brand"": ""Bluebell"", ""size"": ""1 kg"", ""pack_qty"": 4}",none,23.64,express
N202550,Orchard laundry pods 1 L pack of 6,Household,"{""brand"": ""Orchard"", ""size"": ""1 L"", ""pack_qty"": 6}",none,23.12,online
N201986,Bluebell avocado ripe 250 ml pack of 1,Produce,"{""brand"": ""Bluebell"", ""size"": ""250 ml"", ""pack_qty"": 1}",none,15.31,express
N200303,Meadow hand soap 330 ml pack of 6,Personal Care,"{""brand"": ""Meadow"", ""size"": ""330 ml"", ""pack_qty"": 6}",none,15.16,supermarket
N201334,Bluebell paper towel 2 L pack of 1,Household,"{""brand"": ""Bluebell"", ""size"": ""2 L"", ""pack_qty"": 1}",none,7.63,online
N201854,Harvest glass cleaner 1 L pack of 2,Household,"{""brand"": ""Harvest"", ""size"": ""1 L"", ""pack_qty"": 2}",none,16.09,supermarket
N200998,Orchard bin liners 1 L pack of 1,Household,"{""brand"": ""Orchard"", ""size"": ""1 L"", ""pack_qty"": 1}",none,19.67,supermarket
N200095,Bluebell hand soap 750 g pack of 12,Personal Care,"{""brand"": ""Bluebell"", ""size"": ""750 g"", ""pack_qty"": 12}",none,14.9,supermarket
N200092,Bluebell sparkling water 250 ml pack of 4,Beverages,"{""brand"": ""Bluebell"", ""size"": ""250 ml"", ""pack_qty"": 4}",none,20.43,express
N200010,Bluebell gala apple 250 ml pack of 1,Produce,"{""brand"": ""Bluebell"", ""size"": ""250 ml"", ""pack_qty"": 1}",none,11.63,supermarket
N201489,Harvest sourdough loaf 6 pk pack of 6,Bakery,"{""brand"": ""Harvest"", ""size"": ""6 pk"", ""pack_qty"": 6}",gluten;egg,9.95,online
N200670,Northfield dish soap 6 pk pack of 12,Household,"{""brand"": ""Northfield"", ""size"": ""6 pk"", ""pack_qty"": 12}",none,20.12,supermarket
N201876,Bluebell cold brew 750 g pack of 4,Beverages,"{""brand"": ""Bluebell"", ""size"": ""750 g"", ""pack_qty"": 4}",none,14.95,online
N200881,Bluebell seeded bagel 750 g pack of 4,Bakery,"{""brand"": ""Bluebell"", ""size"": ""750 g"", ""pack_qty"": 4}",gluten;egg,5.24,supermarket
N200577,Valley wholemeal bread 2 L pack of 6,Bakery,"{""brand"": ""Valley"", ""size"": ""2 L"", ""pack_qty"": 6}",gluten;egg,0.73,supermarket
N201877,Meadow dark chocolate 2 L pack of 1,Snacks,"{""brand"": ""Meadow"", ""size"": ""2 L"", ""pack_qty"": 1}",nuts;milk,15.63,express
N201644,Harvest orange juice 1 L pack of 6,Beverages,"{""brand"": ""Harvest"", ""size"": ""1 L"", ""pack_qty"": 6}",none,3.77,online
N202384,Orchard double cream 1 kg pack of 4,Dairy,"{""brand"": ""Orchard"", ""size"": ""1 kg"", ""pack_qty"": 4}",milk,15.2,online
N201496,Bluebell whole milk 250 ml pack of 1,Dairy,"{""brand"": ""Bluebell"", ""size"": ""250 ml"", ""pack_qty"": 1}",milk,10.73,express
N202781,Harvest salted crisps 500 g pack of 6,Snacks,"{""brand"": ""Harvest"", ""size"": ""500 g"", ""pack_qty"": 6}",nuts;milk,0.97,express
N201738,Orchard gala apple 6 pk pack of 1,Produce,"{""brand"": ""Orchard"", ""size"": ""6 pk"", ""pack_qty"": 1}",none,19.29,express
N200967,Harvest hand soap 2 L pack of 12,Personal Care,"{""brand"": ""Harvest"", ""size"": ""2 L"", ""pack_qty"": 12}",none,22.69,express
N202442,Meadow baby spinach 6 pk pack of 6,Produce,"{""brand"": ""Meadow"", ""size"": ""6 pk"", ""pack_qty"": 6}",none,16.01,express
N201341,Meadow trail mix 250 ml pack of 2,Snacks,"{""brand"": ""Meadow"", ""size"": ""250 ml"", ""pack_qty"": 2}",nuts;milk,9.85,online
N200673,Bluebell seeded bagel 250 ml pack of 1,Bakery,"{""brand"": ""Bluebell"", ""size"": ""250 ml"", ""pack_qty"": 1}",gluten;egg,23.74,express
N200758,Valley bin liners 500 g pack of 4,Household,"{""brand"": ""Valley"", ""size"": ""500 g"", ""pack_qty"": 4}",none,22.28,supermarket
N201037,Harvest dark chocolate 500 g pack of 6,Snacks,"{""brand"": ""Harvest"", ""size"": ""500 g"", ""pack_qty"": 6}",nuts;milk,14.53,online
N202689,Valley sourdough loaf 1 kg pack of 6,Bakery,"{""brand"": ""Valley"", ""size"": ""1 kg"", ""pack_qty"": 6}",gluten;egg,20.7,online
N202707,Valley fish fingers 6 pk pack of 6,Frozen,"{""brand"": ""Valley"", ""size"": ""6 pk"", ""pack_qty"": 6}",gluten;fish,18.21,express
N201790,Valley glass cleaner 1 kg pack of 1,Household,"{""brand"": ""Valley"", ""size"": ""1 kg"", ""pack_qty"": 1}",none,19.31,express
N201796,Bluebell cold brew 1 kg pack of 12,Beverages,"{""brand"": ""Bluebell"", ""size"": ""1 kg"", ""pack_qty"": 12}",none,8.29,express
N201599,Meadow shampoo daily 250 ml pack of 1,Personal Care,"{""brand"": ""Meadow"", ""size"": ""250 ml"", ""pack_qty"": 1}",none,11.61,express
N201794,Valley gala apple 250 ml pack of 6,Produce,"{""brand"": ""Valley"", ""size"": ""250 ml"", ""pack_qty"": 6}",none,6.73,online
N202615,Orchard shampoo daily 6 pk pack of 6,Personal Care,"{""brand"": ""Orchard"", ""size"": ""6 pk"", ""pack_qty"": 6}",none,21.98,express
N202807,Valley hand soap 500 g pack of 12,Personal Care,"{""brand"": ""Valley"", ""size"": ""500 g"", ""pack_qty"": 12}",none,12.11,online
N201648,Orchard greek yogurt 750 g pack of 6,Dairy,"{""brand"": ""Orchard"", ""size"": ""750 g"", ""pack_qty"": 6}",milk,19.31,supermarket
N200678,Bluebell paper towel 750 g pack of 2,Household,"{""brand"": ""Bluebell"", ""size"": ""750 g"", ""pack_qty"": 2}",none,3.94,online
N201064,Bluebell double cream 750 g pack of 6,Dairy,"{""brand"": ""Bluebell"", ""size"": ""750 g"", ""pack_qty"": 6}",milk,23.1,express
N202893,Harvest dark chocolate 500 g pack of 1,Snacks,"{""brand"": ""Harvest"", ""size"": ""500 g"", ""pack_qty"": 1}",nuts;milk,3.32,online
N200704,Harvest greek yogurt 500 g pack of 6,Dairy,"{""brand"": ""Harvest"", ""size"": ""500 g"", ""pack_qty"": 6}",milk,19.93,express
N201377,Orchard wholemeal bread 2 L pack of 4,Bakery,"{""brand"": ""Orchard"", ""size"": ""2 L"", ""pack_qty"": 4}",gluten;egg,16.09,supermarket
N200514,Harvest cherry tomato 250 ml pack of 6,Produce,"{""brand"": ""Harvest"", ""size"": ""250 ml"", ""pack_qty"": 6}",none,15.12,online
N200134,Valley laundry pods 2 L pack of 4,Household,"{""brand"": ""Valley"", ""size"": ""2 L"", ""pack_qty"": 4}",none,11.59,supermarket
N201924,Valley orange juice 330 ml pack of 12,Beverages,"{""brand"": ""Valley"", ""size"": ""330 ml"", ""pack_qty"": 12}",none,0.75,online
N202829,Harvest trail mix 2 L pack of 12,Snacks,"{""brand"": ""Harvest"", ""size"": ""2 L"", ""pack_qty"": 12}",nuts;milk,14.54,express
N200782,Northfield laundry pods 1 L pack of 6,Household,"{""brand"": ""Northfield"", ""size"": ""1 L"", ""pack_qty"": 6}",none,13.98,online
N200502,Harvest glass cleaner 1 kg pack of 12,Household,"{""brand"": ""Harvest"", ""size"": ""1 kg"", ""pack_qty"": 12}",none,22.16,online
N200982,Valley paper towel 250 ml pack of 1,Household,"{""brand"": ""Valley"", ""size"": ""250 ml"", ""pack_qty"": 1}",none,14.47,supermarket
N200901,Northfield dark chocolate 1 kg pack of 4,Snacks,"{""brand"": ""Northfield"", ""size"": ""1 kg"", ""pack_qty"": 4}",nuts;milk,2.06,supermarket
N202321,Harvest seeded bagel 6 pk pack of 1,Bakery,"{""brand"": ""Harvest"", ""size"": ""6 pk"", ""pack_qty"": 1}",gluten;egg,10.3,express
N202988,Meadow sparkling water 750 g pack of 6,Beverages,"{""brand"": ""Meadow"", ""size"": ""750 g"", ""pack_qty"": 6}",none,23.37,online
N201290,Harvest banana bunch 2 L pack of 4,Produce,"{""brand"": ""Harvest"", ""size"": ""2 L"", ""pack_qty"": 4}",none,7.45,express
N202228,Northfield sparkling water 500 g pack of 2,Beverages,"{""brand"": ""Northfield"", ""size"": ""500 g"", ""pack_qty"": 2}",none,5.0,express
N202756,Orchard cold brew 500 g pack of 4,Beverages,"{""brand"": ""Orchard"", ""size"": ""500 g"", ""pack_qty"": 4}",none,5.12,supermarket
N202885,Meadow tortilla chips 1 kg pack of 2,Snacks,"{""brand"": ""Meadow"", ""size"": ""1 kg"", ""pack_qty"": 2}",nuts;milk,23.41,supermarket
N200622,Valley glass cleaner 6 pk pack of 2,Household,"{""brand"": ""Valley"", ""size"": ""6 pk"", ""pack_qty"": 2}",none,23.29,supermarket
N201908,Orchard orange juice 500 g pack of 4,Beverages,"{""brand"": ""Orchard"", ""size"": ""500 g"", ""pack_qty"": 4}",none,15.99,supermarket
N202363,Valley fish fingers 1 kg pack of 2,Frozen,"{""brand"": ""Valley"", ""size"": ""1 kg"", ""pack_qty"": 2}",gluten;fish,17.54,online
N201084,Northfield cold brew 500 g pack of 6,Beverages,"{""brand"": ""Northfield"", ""size"": ""500 g"", ""pack_qty"": 6}",none,15.71,express
N200381,Meadow salted crisps 6 pk pack of 6,Snacks,"{""brand"": ""Meadow"", ""size"": ""6 pk"", ""pack_qty"": 6}",nuts;milk,4.83,online
N202851,Northfield vanilla icecream 1 kg pack of 4,Frozen,"{""brand"": ""Northfield"", ""size"": ""1 kg"", ""pack_qty"": 4}",gluten;fish,0.68,supermarket
N201766,Meadow laundry pods 250 ml pack of 12,Household,"{""brand"": ""Meadow"", ""size"": ""250 ml"", ""pack_qty"": 12}",none,15.99,online
N201348,Northfield cold brew 1 L pack of 1,Beverages,"{""brand"": ""Northfield"", ""size"": ""1 L"", ""pack_qty"": 1}",none,10.94,supermarket
N200237,Harvest rice cakes 330 ml pack of 1,Snacks,"{""brand"": ""Harvest"", ""size"": ""330 ml"", ""pack_qty"": 1}",nuts;milk,9.75,express
N202335,Orchard shampoo daily 330 ml pack of 1,Personal Care,"{""brand"": ""Orchard"", ""size"": ""330 ml"", ""pack_qty"": 1}",none,21.48,supermarket
N201964,Northfield sparkling water 250 ml pack of 4,Beverages,"{""brand"": ""Northfield"", ""size"": ""250 ml"", ""pack_qty"": 4}",none,1.01,online
N200005,Northfield tortilla chips 750 g pack of 2,Snacks,"{""brand"": ""Northfield"", ""size"": ""750 g"", ""pack_qty"": 2}",nuts;milk,18.29,express
N200559,Orchard body lotion 500 g pack of 1,Personal Care,"{""brand"": ""Orchard"", ""size"": ""500 g"", ""pack_qty"": 1}",none,14.89,online
N201667,Orchard fish fingers 500 g pack of 12,Frozen,"{""brand"": ""Orchard"", ""size"": ""500 g"", ""pack_qty"": 12}",gluten;fish,12.5,online
N201289,Orchard seeded bagel 6 pk pack of 12,Bakery,"{""brand"": ""Orchard"", ""size"": ""6 pk"", ""pack_qty"": 12}",gluten;egg,3.1,supermarket
N202540,Harvest oat drink 500 g pack of 6,Beverages,"{""brand"": ""Harvest"", ""size"": ""500 g"", ""pack_qty"": 6}",none,18.15,supermarket
N200124,Valley orange juice 250 ml pack of 2,Beverages,"{""brand"": ""Valley"", ""size"": ""250 ml"", ""pack_qty"": 2}",none,3.35,online
N201531,Valley fish fingers 750 g pack of 4,Frozen,"{""brand"": ""Valley"", ""size"": ""750 g"", ""pack_qty"": 4}",gluten;fish,2.22,express
N202648,Valley double cream 1 L pack of 12,Dairy,"{""brand"": ""Valley"", ""size"": ""1 L"", ""pack_qty"": 12}",milk,1.92,online
N202213,Orchard salted crisps 330 ml pack of 12,Snacks,"{""brand"": ""Orchard"", ""size"": ""330 ml"", ""pack_qty"": 12}",nuts;milk,7.19,express
N202929,Meadow blueberry muffin 6 pk pack of 12,Bakery,"{""brand"": ""Meadow"", ""size"": ""6 pk"", ""pack_qty"": 12}",gluten;egg,16.72,supermarket
N201785,Meadow wholemeal bread 330 ml pack of 2,Bakery,"{""brand"": ""Meadow"", ""size"": ""330 ml"", ""pack_qty"": 2}",gluten;egg,20.06,express
N200595,Bluebell margherita pizza 1 kg pack of 4,Frozen,"{""brand"": ""Bluebell"", ""size"": ""1 kg"", ""pack_qty"": 4}",gluten;fish,6.62,online
N202331,Harvest fish fingers 1 L pack of 6,Frozen,"{""brand"": ""Harvest"", ""size"": ""1 L"", ""pack_qty"": 6}",gluten;fish,13.45,express
N201313,Meadow seeded bagel 250 ml pack of 2,Bakery,"{""brand"": ""Meadow"", ""size"": ""250 ml"", ""pack_qty"": 2}",gluten;egg,8.22,supermarket
N201656,Orchard cheddar cheese 330 ml pack of 12,Dairy,"{""brand"": ""Orchard"", ""size"": ""330 ml"", ""pack_qty"": 12}",milk,15.97,express
N200928,Orchard double cream 1 L pack of 4,Dairy,"{""brand"": ""Orchard"", ""size"": ""1 L"", ""pack_qty"": 4}",milk,23.32,express
N201432,Northfield greek yogurt 6 pk pack of 6,Dairy,"{""brand"": ""Northfield"", ""size"": ""6 pk"", ""pack_qty"": 6}",milk,5.05,supermarket
N201079,Bluebell body lotion 500 g pack of 12,Personal Care,"{""brand"": ""Bluebell"", ""size"": ""500 g"", ""pack_qty"": 12}",none,23.1,online
N201926,Northfield paper towel 1 L pack of 1,Household,"{""brand"": ""Northfield"", ""size"": ""1 L"", ""pack_qty"": 1}",none,0.6,online
N201425,Harvest wholemeal bread 6 pk pack of 2,Bakery,"{""brand"": ""Harvest"", ""size"": ""6 pk"", ""pack_qty"": 2}",gluten;egg,0.56,supermarket
N202740,Bluebell oat drink 250 ml pack of 1,Beverages,"{""brand"": ""Bluebell"", ""size"": ""250 ml"", ""pack_qty"": 1}",none,21.95,supermarket
N201134,Northfield dish soap 2 L pack of 12,Household,"{""brand"": ""Northfield"", ""size"": ""2 L"", ""pack_qty"": 12}",none,3.82,online
N201200,Bluebell greek yogurt 500 g pack of 12,Dairy,"{""brand"": ""Bluebell"", ""size"": ""500 g"", ""pack_qty"": 12}",milk,2.9,supermarket
N201658,Bluebell baby spinach 330 ml pack of 4,Produce,"{""brand"": ""Bluebell"", ""size"": ""330 ml"", ""pack_qty"": 4}",none,17.55,online
N201274,Bluebell avocado ripe 2 L pack of 4,Produce,"{""brand"": ""Bluebell"", ""size"": ""2 L"", ""pack_qty"": 4}",none,10.19,express
N200171N,MEADOW MIXED BERRIES 330 ML PACK OF 12  ,Frozen,"{""brand"": ""Meadow"", ""size"": ""330 ml"", ""pack_qty"": 12}",gluten;fish,18.37,express
N202624,Harvest salted butter 1 kg pack of 12,Dairy,"{""brand"": ""Harvest"", ""size"": ""1 kg"", ""pack_qty"": 12}",milk,18.01,online
N202378,Bluebell avocado ripe 250 ml pack of 12,Produce,"{""brand"": ""Bluebell"", ""size"": ""250 ml"", ""pack_qty"": 12}",none,5.45,online
N202643,Harvest garden peas 1 L pack of 4,Frozen,"{""brand"": ""Harvest"", ""size"": ""1 L"", ""pack_qty"": 4}",gluten;fish,18.76,online
N200892,Bluebell sparkling water 750 g pack of 4,Beverages,"{""brand"": ""Bluebell"", ""size"": ""750 g"", ""pack_qty"": 4}",none,4.89,online
N202472,Meadow double cream 250 ml pack of 1,Dairy,"{""brand"": ""Meadow"", ""size"": ""250 ml"", ""pack_qty"": 1}",milk,8.51,supermarket
N200850,Valley avocado ripe 1 kg pack of 6,Produce,"{""brand"": ""Valley"", ""size"": ""1 kg"", ""pack_qty"": 6}",none,17.16,supermarket
N202637,Valley tortilla chips 500 g pack of 6,Snacks,"{""brand"": ""Valley"", ""size"": ""500 g"", ""pack_qty"": 6}",nuts;milk,14.49,online
N201676,Valley cola zero 250 ml pack of 6,Beverages,"{""brand"": ""Valley"", ""size"": ""250 ml"", ""pack_qty"": 6}",none,3.43,supermarket
N202873,Harvest blueberry muffin 500 g pack of 12,Bakery,"{""brand"": ""Harvest"", ""size"": ""500 g"", ""pack_qty"": 12}",gluten;egg,17.77,express
N201344,Harvest whole milk 750 g pack of 2,Dairy,"{""brand"": ""Harvest"", ""size"": ""750 g"", ""pack_qty"": 2}",milk,2.44,express
N200994,Harvest baby spinach 1 L pack of 4,Produce,"{""brand"": ""Harvest"", ""size"": ""1 L"", ""pack_qty"": 4}",none,17.04,supermarket
N201960,Harvest greek yogurt 750 g pack of 12,Dairy,"{""brand"": ""Harvest"", ""size"": ""750 g"", ""pack_qty"": 12}",milk,2.41,supermarket
N202403,Bluebell garden peas 330 ml pack of 2,Frozen,"{""brand"": ""Bluebell"", ""size"": ""330 ml"", ""pack_qty"": 2}",gluten;fish,7.35,express
N200326,Harvest bin liners 2 L pack of 12,Household,"{""brand"": ""Harvest"", ""size"": ""2 L"", ""pack_qty"": 12}",none,19.78,online
N201665,Harvest wholemeal bread 330 ml pack of 4,Bakery,"{""brand"": ""Harvest"", ""size"": ""330 ml"", ""pack_qty"": 4}",gluten;egg,16.23,online
N201482,Bluebell baby spinach 250 ml pack of 12,Produce,"{""brand"": ""Bluebell"", ""size"": ""250 ml"", ""pack_qty"": 12}",none,13.91,online
N202137,Meadow butter croissant 330 ml pack of 2,Bakery,"{""brand"": ""Meadow"", ""size"": ""330 ml"", ""pack_qty"": 2}",gluten;egg,13.38,online
N200812,Orchard cold brew 750 g pack of 2,Beverages,"{""brand"": ""Orchard"", ""size"": ""750 g"", ""pack_qty"": 2}",none,5.34,express
N200254,Harvest bin liners 500 g pack of 2,Household,"{""brand"": ""Harvest"", ""size"": ""500 g"", ""pack_qty"": 2}",none,22.94,online
N200394,Valley baby spinach 1 kg pack of 4,Produce,"{""brand"": ""Valley"", ""size"": ""1 kg"", ""pack_qty"": 4}",none,1.25,supermarket
N201324,Bluebell oat drink 6 pk pack of 1,Beverages,"{""brand"": ""Bluebell"", ""size"": ""6 pk"", ""pack_qty"": 1}",none,8.43,supermarket
N202027,Bluebell garden peas 1 L pack of 6,Frozen,"{""brand"": ""Bluebell"", ""size"": ""1 L"", ""pack_qty"": 6}",gluten;fish,8.32,express
N201434,Meadow baby spinach 330 ml pack of 12,Produce,"{""brand"": ""Meadow"", ""size"": ""330 ml"", ""pack_qty"": 12}",none,20.22,express
N200587,Harvest garden peas 250 ml pack of 1,Frozen,"{""brand"": ""Harvest"", ""size"": ""250 ml"", ""pack_qty"": 1}",gluten;fish,11.61,online
N200537,Orchard sourdough loaf 330 ml pack of 4,Bakery,"{""brand"": ""Orchard"", ""size"": ""330 ml"", ""pack_qty"": 4}",gluten;egg,10.04,express
N201158,Valley laundry pods 2 L pack of 12,Household,"{""brand"": ""Valley"", ""size"": ""2 L"", ""pack_qty"": 12}",none,20.45,supermarket
N201275,Harvest fish fingers 6 pk pack of 6,Frozen,"{""brand"": ""Harvest"", ""size"": ""6 pk"", ""pack_qty"": 6}",gluten;fish,3.97,supermarket
N201486,Bluebell dish soap 750 g pack of 1,Household,"{""brand"": ""Bluebell"", ""size"": ""750 g"", ""pack_qty"": 1}",none,11.24,express
N201628,Bluebell cola zero 330 ml pack of 1,Beverages,"{""brand"": ""Bluebell"", ""size"": ""330 ml"", ""pack_qty"": 1}",none,19.84,supermarket
N202589,Meadow trail mix 250 ml pack of 1,Snacks,"{""brand"": ""Meadow"", ""size"": ""250 ml"", ""pack_qty"": 1}",nuts;milk,5.0,online
N202207,Meadow razor blades 250 ml pack of 12,Personal Care,"{""brand"": ""Meadow"", ""size"": ""250 ml"", ""pack_qty"": 12}",none,6.68,supermarket
N200002,Bluebell cherry tomato 330 ml pack of 1,Produce,"{""brand"": ""Bluebell"", ""size"": ""330 ml"", ""pack_qty"": 1}",none,11.03,express
N202510,Northfield paper towel 1 kg pack of 6,Household,"{""brand"": ""Northfield"", ""size"": ""1 kg"", ""pack_qty"": 6}",none,15.96,express
N201832,Orchard cheddar cheese 250 ml pack of 12,Dairy,"{""brand"": ""Orchard"", ""size"": ""250 ml"", ""pack_qty"": 12}",milk,13.01,online
N202002,Northfield gala apple 1 L pack of 1,UNKNOWN_CAT,"{""brand"": ""Northfield"", ""size"": ""1 L"", ""pack_qty"": 1}",none,12.87,express
N202296,Bluebell cheddar cheese 500 g pack of 4,Dairy,"{""brand"": ""Bluebell"", ""size"": ""500 g"", ""pack_qty"": 4}",milk,2.37,supermarket
N202273,Bluebell wholemeal bread 1 L pack of 4,Bakery,"{""brand"": ""Bluebell"", ""size"": ""1 L"", ""pack_qty"": 4}",gluten;egg,2.87,supermarket
N200094,Northfield paper towel 1 kg pack of 6,Household,"{""brand"": ""Northfield"", ""size"": ""1 kg"", ""pack_qty"": 6}",none,5.18,express
N201505,Meadow sourdough loaf 6 pk pack of 1,Bakery,"{""brand"": ""Meadow"", ""size"": ""6 pk"", ""pack_qty"": 1}",gluten;egg,22.97,express
N201317,Meadow salted crisps 750 g pack of 4,Snacks,"{""brand"": ""Meadow"", ""size"": ""750 g"", ""pack_qty"": 4}",nuts;milk,16.33,supermarket
N202263,Orchard body lotion 250 ml pack of 12,Personal Care,"{""brand"": ""Orchard"", ""size"": ""250 ml"", ""pack_qty"": 12}",none,13.99,online
N202167,Orchard razor blades 250 ml pack of 1,Personal Care,"{""brand"": ""Orchard"", ""size"": ""250 ml"", ""pack_qty"": 1}",none,23.95,supermarket
N202908N,VALLEY SPARKLING WATER 330 ML PACK OF 6  ,Beverages,"{""brand"": ""Valley"", ""size"": ""330 ml"", ""pack_qty"": 6}",none,21.0,supermarket
N202715,Orchard fish fingers 1 kg pack of 12,Frozen,"{""brand"": ""Orchard"", ""size"": ""1 kg"", ""pack_qty"": 12}",gluten;fish,15.16,express
N201903,Harvest body lotion 6 pk pack of 2,Personal Care,"{""brand"": ""Harvest"", ""size"": ""6 pk"", ""pack_qty"": 2}",none,20.45,supermarket
N200724,Northfield cola zero 6 pk pack of 4,Beverages,"{""brand"": ""Northfield"", ""size"": ""6 pk"", ""pack_qty"": 4}",none,18.84,supermarket
N202712,Northfield double cream 250 ml pack of 4,Dairy,"{""brand"": ""Northfield"", ""size"": ""250 ml"", ""pack_qty"": 4}",milk,2.34,supermarket
N201117,Bluebell salted crisps 330 ml pack of 1,Snacks,"{""brand"": ""Bluebell"", ""size"": ""330 ml"", ""pack_qty"": 1}",nuts;milk,20.82,express
N202924,Meadow oat drink 2 L pack of 2,Beverages,"{""brand"": ""Meadow"", ""size"": ""2 L"", ""pack_qty"": 2}",none,19.77,supermarket
N201916,Valley orange juice 250 ml pack of 4,Beverages,"{""brand"": ""Valley"", ""size"": ""250 ml"", ""pack_qty"": 4}",none,14.7,express
N201616,Bluebell double cream 750 g pack of 6,Dairy,"{""brand"": ""Bluebell"", ""size"": ""750 g"", ""pack_qty"": 6}",milk,3.54,online
N202077,Valley dark chocolate 750 g pack of 4,Snacks,"{""brand"": ""Valley"", ""size"": ""750 g"", ""pack_qty"": 4}",nuts;milk,0.9,online
